nsim,ave_community_size,community_size_range,num_communities,rate_within,rate_between,beta,num_introductions,direct_VE,incperiod_shape,incperiod_rate,infperiod_shape,infperiod_rate,trial_startday,trial_length,num_clusters_enrolled_per_day,num_ind_enrolled_per_day,enrollment_period,cluster_coverage,oneday_intros,PowerLaw,R0,power_iRCT,power_stratified_iRCT,power_cRCT_gaussianfrailty_coxme,power_cRCT_gaussianfrailty_coxph,power_cRCT_gammafrailty_coxph,power_cRCT_gee,power_cRCT_gaussianfrailty_rslopes,power_cRCT_permtest,VE_iRCT,VE_stratified_iRCT,VE_cRCT_gaussianfrailty_coxme,VE_cRCT_gaussianfrailty_coxph,VE_cRCT_gammafrailty_coxph,VE_cRCT_gee,VE_cRCT_gaussianfrailty_rslopes,event_cont_iRCT,event_cont_stratified_iRCT,event_cont_cRCT,event_vacc_iRCT,event_vacc_stratified_iRCT,event_vacc_cRCT,samplesize_iRCT,samplesize_stratified_iRCT,samplesize_cRCT,ICC,deff,prop_zeros
1000,100,40,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,1,2.5,0,0.027,0.132,0.027,0.005,0.024,0,0,NA,-0.000742717,0.000321058,-0.006303924,-0.00934522,-0.001128322,0.000936395,NA,295,294.5,NA,295,292,NA,3571,3573,0.852189564,38.19250419,0.75
500,100,40,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,1,2.5,0,1,0.252,0.136,0.108,0.28,0,0,NA,0.520813486,0.503348824,0.551939219,0.716858775,0.522283561,0.523115414,NA,254,295.5,NA,184.5,145,NA,3587,3586.5,0.758591352,34.23722792,0.7875
1000,100,40,80,0.15,0,0.04053377,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,2.5,0,0.019,0.089,0.032,0.002,0.025,0,0,NA,0.001503046,0.02654173,0.055381017,0.018619848,0.031602989,0.031633719,NA,488,488,NA,488,488.5,NA,3816,3824,0.797476869,38.27170801,0.5875
500,100,40,80,0.15,0,0.04053377,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,2.5,0,1,0.404,0.334,0.454,0.522,0,0,NA,0.529924412,0.622864477,0.69050281,0.762904921,0.582981066,0.576124577,NA,410.5,500.5,NA,290,228,NA,3813,3815,0.708676341,34.10248229,0.6375
1000,100,40,80,0.15,0,0.05058932,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.03,0.212,0.017,0.024,0.031,0,0,NA,-0.001132541,-0.042426158,-0.02480526,0.009152258,-0.037183204,-0.038720857,NA,158.5,151,NA,157,154,NA,3944,3941,0.861548691,42.5264539,0.875
500,100,40,80,0.15,0,0.05058932,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.992,0.358,0.054,0.122,0.15,0,0,NA,0.521361879,0.508093583,0.492819385,0.775462097,0.523489406,0.520636066,NA,137,154.5,NA,105,76.5,NA,3942,3938,0.795831372,39.2273281,0.8875
1000,100,40,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,1,3,0,0.02,0.201,0.024,0.028,0.021,0,0,NA,0.004100837,-0.012891347,-0.013294565,-0.051204086,-0.009011365,-0.009880596,NA,217,205,NA,215,211,NA,3972,3972,0.841653016,41.97968562,0.825
500,100,40,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,1,3,0,1,0.434,0.104,0.184,0.206,0,0,NA,0.524176899,0.578497282,0.597998042,0.806908532,0.572688813,0.570334901,NA,178,210,NA,131,95,NA,3971,3973,0.781824787,38.8568729,0.85
1000,100,40,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.022,0.156,0.021,0.011,0.028,0,0,NA,0.000862236,0.021089199,-0.018140345,-0.0059885,0.009556418,0.010780171,NA,305.5,299,NA,307,298,NA,3885,3885,0.863389832,41.98920924,0.7625
500,100,40,80,0.15,0,0.05058932,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.99,0.314,0.088,0.068,0.108,0,0,NA,0.326959511,0.385942954,0.436387041,0.58022282,0.343423001,0.341086548,NA,265,308,NA,236,211.5,NA,3880,3877,0.821194142,39.95139777,0.784810127
500,100,40,80,0.15,0,0.05058932,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.354,0.112,0.094,0.142,0,0,NA,0.423071904,0.460691001,0.513281171,0.661307111,0.419510488,0.415888434,NA,268.5,306.5,NA,224.5,185.5,NA,3875,3880,0.8020175,39.17021703,0.7875
500,100,40,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.424,0.112,0.136,0.188,0,0,NA,0.520512621,0.523030689,0.590669263,0.756425661,0.497223328,0.492399008,NA,257,294,NA,195,153,NA,3879.5,3875,0.779953002,38.18540207,0.8
500,100,40,80,0.15,0,0.05058932,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.492,0.216,0.328,0.398,0,0,NA,0.626180538,0.668724067,0.692538311,0.849868032,0.652351962,0.647752793,NA,241,297,NA,156,113.5,NA,3888,3875.5,0.770666838,37.64921289,0.8
500,100,40,80,0.15,0,0.05058932,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.56,0.288,0.54,0.592,0,0,NA,0.735993938,0.709434866,0.733367911,0.905061931,0.746301378,0.743420382,NA,229,298,NA,117,81,NA,3879,3878.5,0.759817363,36.99674425,0.8125
500,100,40,80,0.15,0,0.05058932,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.732,0.456,0.826,0.924,0,0,NA,0.857422349,0.826494889,0.828418973,0.964520076,0.885925438,0.884593026,NA,219.5,308,NA,66,37,NA,3884.5,3891,0.79699252,38.84072792,0.825
500,100,40,80,0.15,0,0.05058932,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.994,0.686,0.858,0.85,0.992,0,0,NA,0.992611838,0.974361982,0.968882925,0.996796344,0.991629316,0.991412579,NA,212,297.5,NA,3,3,NA,3894.5,3885.5,0.868889293,42.24681636,0.8625
1000,100,40,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,1,3,0,0.028,0.142,0.028,0.003,0.027,0,0,NA,-0.002300041,-0.004254864,0.036751381,0.04318124,-0.002769229,-0.002863534,NA,343.5,339,NA,342.5,329,NA,3726.5,3718.5,0.888643248,41.42135685,0.7375
500,100,40,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,1,3,0,1,0.372,0.14,0.132,0.21,0,0,NA,0.51378648,0.508672541,0.558087444,0.732645602,0.479177628,0.479549706,NA,299,345,NA,230.5,186.5,NA,3722,3733.5,0.810041785,37.98277505,0.772151899
1000,100,40,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,1,3,0,0.026,0.119,0.017,0.003,0.019,0,0,NA,-0.002084217,-0.04230411,-0.059269663,-0.02822891,-0.049652239,-0.051028273,NA,315,303,NA,315,315,NA,3485,3491,0.908394351,39.98304924,0.753246753
500,100,40,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,1,3,0,1,0.294,0.098,0.102,0.156,0,0,NA,0.514325884,0.466583177,0.539840858,0.714039945,0.451444575,0.453451379,NA,275,306,NA,213.5,173,NA,3503,3495,0.826018932,36.484989,0.784810127
1000,100,40,80,0.15,0,0.05058932,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,0.031,0.094,0.033,0.01,0.025,0,0,NA,-3.19E-05,0.006241179,0.021518267,0.00747752,0.002919228,0.002002729,NA,542,535,NA,541.5,531.5,NA,3767,3774.5,0.86043129,40.72245567,0.5875
500,100,40,80,0.15,0,0.05058932,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,1,3,0,1,0.518,0.274,0.386,0.398,0,0,NA,0.524132988,0.603243092,0.685573529,0.750173806,0.52710147,0.520501685,NA,454,543,NA,345,275,NA,3769,3769.5,0.780998856,37.17839603,0.6375
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.02,0.014,0.005,0.033,0.059,0,0,NA,-0.00336005,-0.011587065,-0.027477349,-0.003248598,-0.007033172,-0.006925032,NA,7,6,NA,7,6,NA,4001,4002,0.043818267,3.142280343,0.925
500,100,40,80,0.1498,2.53E-06,0.008489775,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.128,0.01,0.034,0.102,0.21,0,0,NA,0.580335757,0.636060875,0.621287331,0.753015423,0.747237669,0.747200636,NA,5.5,6,NA,2,2,NA,3995,3995.5,0.025410483,2.249958898,0.9375
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,0.6,0,0.019,0.017,0.017,0.039,0.051,0,0,NA,0.003168895,0.000764499,-0.000482442,0.012859147,0.013953892,0.014088078,NA,10,10,NA,10,10,NA,3998,3998,0.042448535,3.09554584,0.875
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,0.6,0,0.27,0.054,0.096,0.21,0.3,0,0,NA,0.604368837,0.624401878,0.637169969,0.718141222,0.71589714,0.715786243,NA,9,10,NA,4,3,NA,4001.5,4001,0.027977435,2.384910512,0.9125
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.023,0.024,0.022,0.047,0.055,0,0,NA,-0.002462433,-0.016428947,-0.015987224,-0.014872486,-0.018368455,-0.018420185,NA,15,14,NA,15,14,NA,3997,3997,0.058035894,3.828529264,0.8375
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.17,0.058,0.096,0.168,0.21,0,0,NA,0.381904769,0.431867745,0.444125987,0.556640461,0.551077557,0.550710983,NA,13,14,NA,8,7,NA,4000,4001.5,0.042647444,3.113156815,0.875
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.268,0.068,0.138,0.234,0.278,0,0,NA,0.505059365,0.548172729,0.538006287,0.63868633,0.641202684,0.640995916,NA,12,14,NA,6,5,NA,4002.5,4002,0.03992611,2.973714973,0.875
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.32,0.118,0.2,0.318,0.402,0,0,NA,0.565534641,0.631367737,0.632416658,0.731328095,0.732806594,0.732689626,NA,12,15,NA,5,4,NA,3998.5,3998.5,0.038772125,2.900324593,0.8875
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.48,0.162,0.274,0.402,0.472,0,0,NA,0.687257402,0.717076185,0.723610634,0.807006633,0.805788311,0.805803893,NA,11,14,NA,4,3,NA,3996,3995.5,0.036523234,2.776418273,0.8875
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.614,0.184,0.34,0.496,0.614,0,0,NA,0.799350738,0.812662805,0.811414559,0.883047945,0.881003984,0.880856277,NA,11,14,NA,2,2,NA,3996,3996,0.037856697,2.8629895,0.9
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.728,0.268,0.47,0.646,0.738,0,0,NA,0.902598545,0.912601315,0.91372929,0.947773152,0.94686166,0.946800204,NA,11,15,NA,1,1,NA,4004,4004.5,0.043377153,3.128439408,0.9125
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.792,0.236,0.456,0.662,0.77,0,0,NA,1,1,1,1,1,1,NA,11,14,NA,0,0,NA,3994.5,3995.5,0.047356322,3.32454482,0.925
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,0.6,0,0.016,0.032,0.018,0.04,0.052,0,0,NA,0.004426872,-0.021642869,-0.019165181,-0.044077153,-0.033060594,-0.033154469,NA,17,16,NA,17,17,NA,3998,3998,0.069825655,4.413828282,0.8375
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,0.6,0,0.418,0.124,0.224,0.37,0.43,0,0,NA,0.605552831,0.628475967,0.626973405,0.718119097,0.717795454,0.718053453,NA,14,16,NA,6,4,NA,3997,3999,0.046218775,3.293163603,0.875
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,0.6,0,0.019,0.029,0.023,0.036,0.054,0,0,NA,-0.001283146,0.004479661,0.013110549,0.014915298,0.026229973,0.0262744,NA,16,15,NA,16,15,NA,3998,3998,0.0720386,4.524123974,0.85
500,100,40,80,0.1498,2.53E-06,0.008489775,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,0.6,0,0.37,0.086,0.194,0.314,0.404,0,0,NA,0.588233774,0.615482127,0.618698815,0.761281225,0.757106659,0.757166365,NA,12,15.5,NA,5,4,NA,3996.5,3997,0.055025134,3.706176964,0.8875
1000,100,40,80,0.1498,2.53E-06,0.008489775,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.029,0.016,0.024,0.035,0.04,0,0,NA,-0.004831944,0.009991625,-0.000124447,-0.00663081,-0.00823579,-0.007904986,NA,31,30,NA,31,30,NA,3995,3995,0.068874888,4.37312186,0.7
500,100,40,80,0.1498,2.53E-06,0.008489775,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.6,0,0.66,0.402,0.496,0.6,0.616,0,0,NA,0.582333068,0.650955086,0.646808893,0.720704677,0.714621081,0.714621007,NA,25,30,NA,10,8,NA,3992,3991.5,0.048751356,3.397830828,0.775
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.015,0.031,0.012,0.054,0.103,0,0,NA,-0.003428379,0.024065638,0.022247191,-0.023968584,-0.023648556,-0.02368561,NA,14,12,NA,14,12,NA,4002,4002,0.130424908,7.381933818,0.9125
500,100,40,80,0.1498,2.53E-06,0.01147299,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.31,0.056,0.05,0.208,0.314,0,0,NA,0.592021954,0.636460028,0.629408997,0.778306285,0.766810738,0.766695451,NA,10,12,NA,4,2,NA,3997.5,3999,0.069921504,4.43745599,0.9375
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,0.8,0,0.019,0.028,0.015,0.055,0.069,0,0,NA,0.002071398,-0.00450453,0.002359576,-0.020212403,-0.027030822,-0.027029021,NA,19,17,NA,19,17,NA,4001,4000,0.124941887,7.146035464,0.8625
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,0.8,0,0.432,0.114,0.162,0.34,0.408,0,0,NA,0.597486629,0.625933926,0.628016308,0.784795898,0.773263342,0.773235703,NA,14,17,NA,6,4,NA,4001,4001,0.076937544,4.795121307,0.9
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.018,0.046,0.02,0.059,0.069,0,0,NA,0.005595297,-0.005959579,-0.00580579,-0.016436499,-0.01240216,-0.011901143,NA,29,27,NA,29,28,NA,4001,4001,0.163007461,8.956840318,0.825
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.312,0.106,0.11,0.218,0.262,0,0,NA,0.39247625,0.445983236,0.430878949,0.586556407,0.583169043,0.583018266,NA,23,27,NA,15,11,NA,4000,3999,0.121677567,6.98010749,0.85
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.452,0.13,0.164,0.34,0.39,0,0,NA,0.480344624,0.528532705,0.53200234,0.728947771,0.715170273,0.714759614,NA,21.5,26,NA,12,8,NA,3997,3996,0.106175466,6.187499576,0.8625
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.608,0.184,0.228,0.44,0.47,0,0,NA,0.583460218,0.635585819,0.652758569,0.787699943,0.775370261,0.775309947,NA,22,28,NA,9,6,NA,3994,3995,0.116245115,6.728458051,0.8625
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.722,0.19,0.32,0.534,0.594,0,0,NA,0.686089262,0.715753966,0.714010756,0.855593335,0.848151275,0.847989971,NA,19,28,NA,6.5,4,NA,3994,3995,0.116265297,6.7042621,0.875
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.81,0.272,0.444,0.664,0.726,0,0,NA,0.783867735,0.830378331,0.815247665,0.913722249,0.90887527,0.908778534,NA,18,28,NA,4,2,NA,3999,4000,0.117173539,6.724666274,0.8875
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.912,0.308,0.516,0.786,0.852,0,0,NA,0.898385184,0.900601088,0.898733736,0.96505445,0.961345654,0.961262923,NA,17,28,NA,2,1,NA,3994.5,3996,0.125543563,7.095602251,0.9
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.94,0.318,0.624,0.856,0.906,0,0,NA,1,1,1,1,1,1,NA,17,28,NA,0,0,NA,3998.5,3998.5,0.120821659,6.975052782,0.9125
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,0.8,0,0.034,0.055,0.029,0.056,0.065,0,0,NA,-0.000414699,0.005311602,0.009073095,-0.00420674,-0.005842151,-0.005813347,NA,37,35,NA,36,35,NA,4000,3998,0.184039198,10.00746117,0.8
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,0.8,0,0.706,0.172,0.216,0.436,0.482,0,0,NA,0.597832099,0.617714997,0.619043776,0.786021152,0.767209929,0.767131639,NA,26,34,NA,11,8,NA,3999,3998.5,0.139321877,7.855178098,0.85
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,0.8,0,0.023,0.062,0.016,0.046,0.056,0,0,NA,-0.001625436,0.012665068,0.009260531,-0.064827151,-0.068083298,-0.068168619,NA,38,37,NA,38,38,NA,3989,3988,0.20603543,10.99766352,0.825
500,100,40,80,0.1498,2.53E-06,0.01147299,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,0.8,0,0.678,0.182,0.21,0.4,0.472,0,0,NA,0.568927436,0.59458528,0.590007777,0.783195917,0.767716162,0.767692506,NA,26,36,NA,12,8,NA,3994,3991.5,0.15744552,8.713314042,0.8625
1000,100,40,80,0.1498,2.53E-06,0.01147299,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.024,0.042,0.022,0.047,0.051,0,0,NA,-0.005600217,-0.032730442,-0.026763621,-0.049829307,-0.042882545,-0.043301246,NA,58,57,NA,57,59,NA,3994,3994,0.169379287,9.30374231,0.675
500,100,40,80,0.1498,2.53E-06,0.01147299,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,0.8,0,0.902,0.394,0.468,0.642,0.648,0,0,NA,0.587151861,0.648726051,0.636969471,0.781211837,0.766577913,0.766315,NA,43,55,NA,19,13,NA,3991.5,3992.5,0.129944065,7.379161109,0.75
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.027,0.085,0.007,0.072,0.104,0,0,NA,-0.007670351,-0.034771939,-0.059889196,-0.009973897,0.001308334,0.001485729,NA,27,26,NA,27,27,NA,3998,3997,0.28884313,15.16051621,0.9
500,100,40,80,0.1498,2.53E-06,0.01453822,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.544,0.176,0.062,0.266,0.38,0,0,NA,0.588003302,0.595733419,0.574825593,0.828342965,0.801367098,0.801177515,NA,19,25,NA,8,5,NA,3996.5,3997,0.20113801,10.8536206,0.925
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,1,0,0.022,0.077,0.026,0.066,0.093,0,0,NA,-0.001530023,0.010796485,0.025197721,0.040011847,0.02492305,0.024905397,NA,34,31,NA,34,32,NA,3999.5,4000,0.259194259,13.6592458,0.85
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,1,0,0.64,0.222,0.132,0.38,0.454,0,0,NA,0.586785551,0.635310911,0.625724815,0.832336528,0.815949101,0.815356471,NA,24,31,NA,10.5,6,NA,3995,3995,0.193858873,10.46341611,0.8875
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.031,0.073,0.02,0.052,0.065,0,0,NA,0.0125478,-0.011010085,0.014209696,0.001035878,0.001877076,0.002057987,NA,55,53,NA,55,54,NA,3995,3995,0.31307558,16.27729553,0.8125
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.554,0.216,0.118,0.262,0.29,0,0,NA,0.387917512,0.471950414,0.454753346,0.652426325,0.617422926,0.616871996,NA,45,55,NA,30,22,NA,3995,3994,0.25931275,13.71215456,0.8375
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.688,0.29,0.198,0.348,0.392,0,0,NA,0.482925173,0.561898119,0.541148476,0.75210916,0.714017993,0.713404765,NA,41,53.5,NA,23,15,NA,3990.5,3990,0.247595779,13.13214345,0.8375
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.814,0.28,0.222,0.48,0.54,0,0,NA,0.581839477,0.634572623,0.618843022,0.828013308,0.801577497,0.800800208,NA,37.5,55,NA,17,11,NA,3993.5,3994,0.249908521,13.21516949,0.85
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.906,0.368,0.35,0.612,0.664,0,0,NA,0.68638342,0.733458028,0.720664079,0.884885451,0.866700648,0.866361072,NA,37,55,NA,12,7,NA,3997,3998.5,0.270839437,14.11645807,0.8625
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.958,0.42,0.458,0.756,0.796,0,0,NA,0.788483013,0.810964538,0.795383452,0.932707592,0.921960864,0.921715128,NA,34,54,NA,8,4,NA,3997,3996,0.266211663,14.082715,0.875
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.98,0.474,0.6,0.864,0.904,0,0,NA,0.888302727,0.894226366,0.888741256,0.966689214,0.9606254,0.960682833,NA,31,55,NA,4,2,NA,3993.5,3993.5,0.289484753,15.2082529,0.8875
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.994,0.504,0.708,0.94,0.974,0,0,NA,1,1,1,1,1,1,NA,28,53.5,NA,0,0,NA,3996,3995.5,0.279394482,14.62288966,0.9
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,1,0,0.033,0.076,0.019,0.036,0.047,0,0,NA,-0.000743607,-0.024568974,-0.015069025,-0.064472038,-0.043889919,-0.043812513,NA,75,72,NA,76,74.5,NA,3988,3988,0.330122311,17.13839567,0.775
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,1,0,0.924,0.344,0.268,0.502,0.57,0,0,NA,0.583146489,0.636484334,0.62716693,0.827046667,0.799204898,0.79917279,NA,50,73,NA,23,15,NA,3986,3987.5,0.285018654,14.94057923,0.825
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,1,0,0.035,0.081,0.018,0.028,0.04,0,0,NA,0.008184881,-0.008468859,-0.017055153,0.01191359,-0.011038402,-0.011532106,NA,81,78.5,NA,82,83,NA,3977,3977,0.356706458,18.41217048,0.7875
500,100,40,80,0.1498,2.53E-06,0.01453822,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,1,0,0.93,0.316,0.212,0.42,0.562,0,0,NA,0.577686184,0.636229327,0.605811068,0.807701712,0.78282177,0.782937892,NA,56,75.5,NA,27,17.5,NA,3972,3970,0.290548802,15.25436429,0.825
1000,100,40,80,0.1498,2.53E-06,0.01453822,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.034,0.077,0.022,0.039,0.045,0,0,NA,-0.004110762,-0.041647447,-0.048642073,-0.038080528,-0.046569261,-0.046634827,NA,109,104,NA,109,108,NA,3987.5,3987.5,0.308543225,16.09882972,0.65
500,100,40,80,0.1498,2.53E-06,0.01453822,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,1,0,0.972,0.498,0.508,0.736,0.728,0,0,NA,0.581732804,0.679706155,0.677481763,0.8234744,0.792483835,0.79123429,NA,75,111.5,NA,34,23,NA,3993,3994,0.27385126,14.40191615,0.725
